nan,2.000000,1.777778,1.555556,1.333333,1.111111,0.888889,0.666667,0.444444,0.222222
1,    0.0017934000,    0.0024025000,    0.0025788000,    0.0026793000,    0.0027458000,    0.0027903000,    0.0028203000,    0.0028396000,    0.0028505000
2,    0.0018544000,    0.0024973000,    0.0026825000,    0.0027867000,    0.0028561000,    0.0029024000,    0.0029336000,    0.0029538000,    0.0029651000
3,    0.0018520000,    0.0024997000,    0.0026848000,    0.0027884000,    0.0028580000,    0.0029043000,    0.0029355000,    0.0029557000,    0.0029670000
4,    0.0018500000,    0.0024996000,    0.0026853000,    0.0027885000,    0.0028581000,    0.0029044000,    0.0029356000,    0.0029558000,    0.0029671000
5,    0.0018489000,    0.0024993000,    0.0026856000,    0.0027887000,    0.0028581000,    0.0029044000,    0.0029357000,    0.0029558000,    0.0029672000
6,    0.0018485000,    0.0024987000,    0.0026859000,    0.0027889000,    0.0028582000,    0.0029045000,    0.0029357000,    0.0029559000,    0.0029672000
7,    0.0018583000,    0.0024997000,    0.0026861000,    0.0027891000,    0.0028583000,    0.0029045000,    0.0029358000,    0.0029559000,    0.0029673000
8,    0.0026586000,    0.0031976000,    0.0034266000,    0.0035559000,    0.0036369000,    0.0036884000,    0.0037221000,    0.0037433000,    0.0037551000
9,    0.0028335000,    0.0033573000,    0.0035956000,    0.0037320000,    0.0038168000,    0.0038702000,    0.0039048000,    0.0039264000,    0.0039384000
10,    0.0031348000,    0.0036295000,    0.0038812000,    0.0040290000,    0.0041210000,    0.0041786000,    0.0042155000,    0.0042384000,    0.0042510000
11,    0.0032660000,    0.0037490000,    0.0040048000,    0.0041569000,    0.0042521000,    0.0043120000,    0.0043502000,    0.0043739000,    0.0043869000
12,    0.0033903000,    0.0038611000,    0.0041192000,    0.0042748000,    0.0043728000,    0.0044348000,    0.0044744000,    0.0044990000,    0.0045125000
13,    0.0036167000,    0.0040674000,    0.0043274000,    0.0044874000,    0.0045898000,    0.0046553000,    0.0046976000,    0.0047239000,    0.0047384000
14,    0.0037220000,    0.0041636000,    0.0044235000,    0.0045847000,    0.0046886000,    0.0047554000,    0.0047988000,    0.0048259000,    0.0048408000
15,    0.0038231000,    0.0042560000,    0.0045153000,    0.0046771000,    0.0047820000,    0.0048499000,    0.0048942000,    0.0049220000,    0.0049373000
16,    0.0039201000,    0.0043449000,    0.0046031000,    0.0047653000,    0.0048708000,    0.0049395000,    0.0049845000,    0.0050128000,    0.0050285000
17,    0.0040132000,    0.0044305000,    0.0046875000,    0.0048496000,    0.0049556000,    0.0050247000,    0.0050702000,    0.0050990000,    0.0051149000
18,    0.0041026000,    0.0045130000,    0.0047687000,    0.0049306000,    0.0050366000,    0.0051061000,    0.0051519000,    0.0051809000,    0.0051971000
19,    0.0041884000,    0.0045925000,    0.0048470000,    0.0050084000,    0.0051144000,    0.0051840000,    0.0052300000,    0.0052592000,    0.0052754000
20,    0.0042709000,    0.0046693000,    0.0049225000,    0.0050834000,    0.0051891000,    0.0052587000,    0.0053048000,    0.0053341000,    0.0053504000
21,    0.0043501000,    0.0047434000,    0.0049953000,    0.0051557000,    0.0052611000,    0.0053306000,    0.0053766000,    0.0054060000,    0.0054223000
22,    0.0044262000,    0.0048149000,    0.0050657000,    0.0052255000,    0.0053306000,    0.0053999000,    0.0054458000,    0.0054751000,    0.0054915000
23,    0.0044993000,    0.0048839000,    0.0051337000,    0.0052929000,    0.0053977000,    0.0054667000,    0.0055126000,    0.0055418000,    0.0055581000
24,    0.0045696000,    0.0049506000,    0.0051995000,    0.0053582000,    0.0054626000,    0.0055314000,    0.0055770000,    0.0056061000,    0.0056224000
25,    0.0046371000,    0.0050150000,    0.0052630000,    0.0054213000,    0.0055253000,    0.0055939000,    0.0056393000,    0.0056683000,    0.0056845000
26,    0.0047020000,    0.0050773000,    0.0053246000,    0.0054823000,    0.0055861000,    0.0056544000,    0.0056997000,    0.0057285000,    0.0057447000
27,    0.0047643000,    0.0051374000,    0.0053841000,    0.0055415000,    0.0056449000,    0.0057130000,    0.0057581000,    0.0057869000,    0.0058029000
28,    0.0048243000,    0.0051955000,    0.0054417000,    0.0055987000,    0.0057019000,    0.0057697000,    0.0058147000,    0.0058434000,    0.0058593000
29,    0.0048820000,    0.0052517000,    0.0054974000,    0.0056541000,    0.0057571000,    0.0058247000,    0.0058696000,    0.0058981000,    0.0059140000
30,    0.0049375000,    0.0053059000,    0.0055513000,    0.0057078000,    0.0058105000,    0.0058780000,    0.0059227000,    0.0059512000,    0.0059670000
31,    0.0049909000,    0.0053583000,    0.0056034000,    0.0057597000,    0.0058622000,    0.0059296000,    0.0059742000,    0.0060026000,    0.0060184000
32,    0.0050422000,    0.0054089000,    0.0056537000,    0.0058099000,    0.0059123000,    0.0059795000,    0.0060240000,    0.0060523000,    0.0060681000
33,    0.0050916000,    0.0054577000,    0.0057024000,    0.0058584000,    0.0059607000,    0.0060278000,    0.0060722000,    0.0061005000,    0.0061162000
34,    0.0051390000,    0.0055048000,    0.0057493000,    0.0059052000,    0.0060074000,    0.0060744000,    0.0061188000,    0.0061470000,    0.0061627000
35,    0.0051846000,    0.0055502000,    0.0057946000,    0.0059504000,    0.0060525000,    0.0061195000,    0.0061637000,    0.0061919000,    0.0062076000
36,    0.0052284000,    0.0055939000,    0.0058382000,    0.0059939000,    0.0060960000,    0.0061629000,    0.0062071000,    0.0062352000,    0.0062508000
37,    0.0052704000,    0.0056359000,    0.0058802000,    0.0060358000,    0.0061378000,    0.0062046000,    0.0062488000,    0.0062769000,    0.0062925000
38,    0.0053107000,    0.0056762000,    0.0059205000,    0.0060761000,    0.0061780000,    0.0062448000,    0.0062889000,    0.0063169000,    0.0063326000
39,    0.0053493000,    0.0057148000,    0.0059591000,    0.0061146000,    0.0062165000,    0.0062833000,    0.0063274000,    0.0063554000,    0.0063710000
40,    0.0053862000,    0.0057518000,    0.0059961000,    0.0061516000,    0.0062534000,    0.0063201000,    0.0063642000,    0.0063922000,    0.0064078000
