nan,2.000000,1.777778,1.555556,1.333333,1.111111,0.888889,0.666667,0.444444,0.222222
1,    0.0071734000,    0.0096098000,    0.0103150000,    0.0107170000,    0.0109830000,    0.0111610000,    0.0112810000,    0.0113580000,    0.0114020000
2,    0.0074175000,    0.0099891000,    0.0107300000,    0.0111470000,    0.0114240000,    0.0116100000,    0.0117350000,    0.0118150000,    0.0118600000
3,    0.0074079000,    0.0099989000,    0.0107390000,    0.0111540000,    0.0114320000,    0.0116170000,    0.0117420000,    0.0118230000,    0.0118680000
4,    0.0073999000,    0.0099984000,    0.0107410000,    0.0111540000,    0.0114320000,    0.0116170000,    0.0117430000,    0.0118230000,    0.0118690000
5,    0.0073957000,    0.0099972000,    0.0107430000,    0.0111550000,    0.0114330000,    0.0116180000,    0.0117430000,    0.0118230000,    0.0118690000
6,    0.0073939000,    0.0099948000,    0.0107440000,    0.0111560000,    0.0114330000,    0.0116180000,    0.0117430000,    0.0118240000,    0.0118690000
7,    0.0074332000,    0.0099987000,    0.0107440000,    0.0111560000,    0.0114330000,    0.0116180000,    0.0117430000,    0.0118240000,    0.0118690000
8,    0.0106340000,    0.0127900000,    0.0137070000,    0.0142230000,    0.0145470000,    0.0147540000,    0.0148880000,    0.0149730000,    0.0150200000
9,    0.0113340000,    0.0134290000,    0.0143820000,    0.0149280000,    0.0152670000,    0.0154810000,    0.0156190000,    0.0157060000,    0.0157540000
10,    0.0125390000,    0.0145180000,    0.0155250000,    0.0161160000,    0.0164840000,    0.0167150000,    0.0168620000,    0.0169540000,    0.0170040000
11,    0.0130640000,    0.0149960000,    0.0160190000,    0.0166280000,    0.0170080000,    0.0172480000,    0.0174010000,    0.0174960000,    0.0175480000
12,    0.0135610000,    0.0154440000,    0.0164770000,    0.0170990000,    0.0174910000,    0.0177390000,    0.0178980000,    0.0179960000,    0.0180500000
13,    0.0144670000,    0.0162700000,    0.0173100000,    0.0179500000,    0.0183590000,    0.0186210000,    0.0187900000,    0.0188960000,    0.0189540000
14,    0.0148880000,    0.0166550000,    0.0176940000,    0.0183390000,    0.0187540000,    0.0190220000,    0.0191950000,    0.0193040000,    0.0193630000
15,    0.0152920000,    0.0170240000,    0.0180610000,    0.0187090000,    0.0191280000,    0.0194000000,    0.0195770000,    0.0196880000,    0.0197490000
16,    0.0156800000,    0.0173800000,    0.0184130000,    0.0190610000,    0.0194830000,    0.0197580000,    0.0199380000,    0.0200510000,    0.0201140000
17,    0.0160530000,    0.0177220000,    0.0187500000,    0.0193990000,    0.0198220000,    0.0200990000,    0.0202810000,    0.0203960000,    0.0204600000
18,    0.0164100000,    0.0180520000,    0.0190750000,    0.0197220000,    0.0201460000,    0.0204240000,    0.0206080000,    0.0207240000,    0.0207880000
19,    0.0167540000,    0.0183700000,    0.0193880000,    0.0200340000,    0.0204580000,    0.0207360000,    0.0209200000,    0.0210370000,    0.0211020000
20,    0.0170840000,    0.0186770000,    0.0196900000,    0.0203330000,    0.0207570000,    0.0210350000,    0.0212190000,    0.0213360000,    0.0214020000
21,    0.0174010000,    0.0189730000,    0.0199810000,    0.0206230000,    0.0210450000,    0.0213220000,    0.0215070000,    0.0216240000,    0.0216890000
22,    0.0177050000,    0.0192590000,    0.0202630000,    0.0209020000,    0.0213220000,    0.0215990000,    0.0217830000,    0.0219010000,    0.0219660000
23,    0.0179970000,    0.0195360000,    0.0205350000,    0.0211720000,    0.0215910000,    0.0218670000,    0.0220500000,    0.0221670000,    0.0222320000
24,    0.0182780000,    0.0198020000,    0.0207980000,    0.0214330000,    0.0218500000,    0.0221250000,    0.0223080000,    0.0224250000,    0.0224890000
25,    0.0185480000,    0.0200600000,    0.0210520000,    0.0216850000,    0.0221010000,    0.0223750000,    0.0225570000,    0.0226730000,    0.0227380000
26,    0.0188080000,    0.0203090000,    0.0212980000,    0.0219290000,    0.0223440000,    0.0226170000,    0.0227990000,    0.0229140000,    0.0229790000
27,    0.0190570000,    0.0205500000,    0.0215360000,    0.0221660000,    0.0225800000,    0.0228520000,    0.0230320000,    0.0231470000,    0.0232120000
28,    0.0192970000,    0.0207820000,    0.0217670000,    0.0223950000,    0.0228080000,    0.0230790000,    0.0232590000,    0.0233730000,    0.0234370000
29,    0.0195280000,    0.0210070000,    0.0219890000,    0.0226170000,    0.0230280000,    0.0232990000,    0.0234780000,    0.0235920000,    0.0236560000
30,    0.0197500000,    0.0212240000,    0.0222050000,    0.0228310000,    0.0232420000,    0.0235120000,    0.0236910000,    0.0238050000,    0.0238680000
31,    0.0199630000,    0.0214330000,    0.0224130000,    0.0230390000,    0.0234490000,    0.0237180000,    0.0238970000,    0.0240100000,    0.0240730000
32,    0.0201690000,    0.0216360000,    0.0226150000,    0.0232390000,    0.0236490000,    0.0239180000,    0.0240960000,    0.0242090000,    0.0242720000
33,    0.0203660000,    0.0218310000,    0.0228100000,    0.0234340000,    0.0238430000,    0.0241110000,    0.0242890000,    0.0244020000,    0.0244650000
34,    0.0205560000,    0.0220190000,    0.0229970000,    0.0236210000,    0.0240300000,    0.0242980000,    0.0244750000,    0.0245880000,    0.0246510000
35,    0.0207390000,    0.0222010000,    0.0231790000,    0.0238020000,    0.0242100000,    0.0244780000,    0.0246550000,    0.0247680000,    0.0248300000
36,    0.0209140000,    0.0223750000,    0.0233530000,    0.0239760000,    0.0243840000,    0.0246510000,    0.0248280000,    0.0249410000,    0.0250030000
37,    0.0210820000,    0.0225430000,    0.0235210000,    0.0241430000,    0.0245510000,    0.0248190000,    0.0249950000,    0.0251080000,    0.0251700000
38,    0.0212430000,    0.0227050000,    0.0236820000,    0.0243040000,    0.0247120000,    0.0249790000,    0.0251560000,    0.0252680000,    0.0253300000
39,    0.0213970000,    0.0228590000,    0.0238360000,    0.0244590000,    0.0248660000,    0.0251330000,    0.0253090000,    0.0254220000,    0.0254840000
40,    0.0215450000,    0.0230070000,    0.0239840000,    0.0246060000,    0.0250140000,    0.0252800000,    0.0254570000,    0.0255690000,    0.0256310000
