nan,2.000000,1.777778,1.555556,1.333333,1.111111,0.888889,0.666667,0.444444,0.222222
1,    0.0001992600,    0.0002669400,    0.0002865300,    0.0002977000,    0.0003050900,    0.0003100300,    0.0003133600,    0.0003155100,    0.0003167200
2,    0.0002060400,    0.0002774700,    0.0002980500,    0.0003096300,    0.0003173500,    0.0003224900,    0.0003259600,    0.0003282000,    0.0003294600
3,    0.0002057800,    0.0002777500,    0.0002983100,    0.0003098200,    0.0003175500,    0.0003226900,    0.0003261700,    0.0003284100,    0.0003296700
4,    0.0002055500,    0.0002777300,    0.0002983600,    0.0003098400,    0.0003175700,    0.0003227100,    0.0003261800,    0.0003284200,    0.0003296800
5,    0.0002054400,    0.0002777000,    0.0002984000,    0.0003098500,    0.0003175700,    0.0003227100,    0.0003261900,    0.0003284300,    0.0003296900
6,    0.0002053900,    0.0002776300,    0.0002984300,    0.0003098800,    0.0003175800,    0.0003227200,    0.0003261900,    0.0003284300,    0.0003296900
7,    0.0002064800,    0.0002777400,    0.0002984600,    0.0003099000,    0.0003175900,    0.0003227200,    0.0003262000,    0.0003284400,    0.0003296900
8,    0.0002954000,    0.0003552800,    0.0003807400,    0.0003951000,    0.0004040900,    0.0004098200,    0.0004135600,    0.0004159200,    0.0004172300
9,    0.0003148400,    0.0003730300,    0.0003995100,    0.0004146700,    0.0004240900,    0.0004300300,    0.0004338700,    0.0004362700,    0.0004376000
10,    0.0003483100,    0.0004032800,    0.0004312500,    0.0004476700,    0.0004578900,    0.0004642900,    0.0004683900,    0.0004709400,    0.0004723300
11,    0.0003628900,    0.0004165500,    0.0004449700,    0.0004618800,    0.0004724600,    0.0004791100,    0.0004833600,    0.0004859900,    0.0004874400
12,    0.0003767000,    0.0004290100,    0.0004576900,    0.0004749700,    0.0004858700,    0.0004927500,    0.0004971600,    0.0004998900,    0.0005013900
13,    0.0004018600,    0.0004519300,    0.0004808200,    0.0004986000,    0.0005099800,    0.0005172600,    0.0005219600,    0.0005248800,    0.0005264900
14,    0.0004135500,    0.0004626300,    0.0004915000,    0.0005094100,    0.0005209500,    0.0005283800,    0.0005332000,    0.0005362100,    0.0005378700
15,    0.0004247900,    0.0004728900,    0.0005016900,    0.0005196800,    0.0005313400,    0.0005388800,    0.0005438000,    0.0005468900,    0.0005485900
16,    0.0004355700,    0.0004827700,    0.0005114600,    0.0005294800,    0.0005412100,    0.0005488300,    0.0005538300,    0.0005569800,    0.0005587200
17,    0.0004459100,    0.0004922800,    0.0005208400,    0.0005388500,    0.0005506200,    0.0005583000,    0.0005633600,    0.0005665500,    0.0005683200
18,    0.0004558400,    0.0005014400,    0.0005298600,    0.0005478400,    0.0005596200,    0.0005673400,    0.0005724300,    0.0005756600,    0.0005774500
19,    0.0004653800,    0.0005102800,    0.0005385500,    0.0005564900,    0.0005682600,    0.0005759900,    0.0005811100,    0.0005843500,    0.0005861600
20,    0.0004745500,    0.0005188100,    0.0005469400,    0.0005648200,    0.0005765700,    0.0005843000,    0.0005894200,    0.0005926800,    0.0005944900
21,    0.0004833500,    0.0005270400,    0.0005550400,    0.0005728500,    0.0005845700,    0.0005922900,    0.0005974100,    0.0006006600,    0.0006024800
22,    0.0004918000,    0.0005349900,    0.0005628500,    0.0005806100,    0.0005922900,    0.0005999900,    0.0006050900,    0.0006083500,    0.0006101600
23,    0.0004999300,    0.0005426600,    0.0005704100,    0.0005881000,    0.0005997500,    0.0006074200,    0.0006125100,    0.0006157500,    0.0006175600
24,    0.0005077300,    0.0005500700,    0.0005777200,    0.0005953500,    0.0006069500,    0.0006145900,    0.0006196700,    0.0006229000,    0.0006247100
25,    0.0005152300,    0.0005572300,    0.0005847800,    0.0006023600,    0.0006139200,    0.0006215400,    0.0006265900,    0.0006298200,    0.0006316100
26,    0.0005224400,    0.0005641400,    0.0005916200,    0.0006091500,    0.0006206800,    0.0006282600,    0.0006333000,    0.0006365100,    0.0006383000
27,    0.0005293700,    0.0005708200,    0.0005982300,    0.0006157200,    0.0006272100,    0.0006347700,    0.0006397900,    0.0006429800,    0.0006447700
28,    0.0005360400,    0.0005772800,    0.0006046300,    0.0006220800,    0.0006335400,    0.0006410800,    0.0006460800,    0.0006492600,    0.0006510400
29,    0.0005424400,    0.0005835200,    0.0006108200,    0.0006282400,    0.0006396700,    0.0006471900,    0.0006521700,    0.0006553500,    0.0006571100
30,    0.0005486100,    0.0005895400,    0.0006168100,    0.0006342000,    0.0006456100,    0.0006531100,    0.0006580800,    0.0006612400,    0.0006630000
31,    0.0005545400,    0.0005953700,    0.0006226000,    0.0006399600,    0.0006513600,    0.0006588400,    0.0006638000,    0.0006669500,    0.0006687100
32,    0.0005602500,    0.0006009900,    0.0006281900,    0.0006455400,    0.0006569200,    0.0006643900,    0.0006693300,    0.0006724800,    0.0006742300
33,    0.0005657300,    0.0006064100,    0.0006336000,    0.0006509300,    0.0006623000,    0.0006697600,    0.0006746900,    0.0006778300,    0.0006795800
34,    0.0005710000,    0.0006116500,    0.0006388200,    0.0006561400,    0.0006674900,    0.0006749400,    0.0006798600,    0.0006830000,    0.0006847400
35,    0.0005760700,    0.0006166900,    0.0006438500,    0.0006611600,    0.0006725000,    0.0006799400,    0.0006848600,    0.0006879900,    0.0006897300
36,    0.0005809400,    0.0006215400,    0.0006486900,    0.0006659900,    0.0006773300,    0.0006847600,    0.0006896800,    0.0006928000,    0.0006945400
37,    0.0005856000,    0.0006262100,    0.0006533500,    0.0006706500,    0.0006819800,    0.0006894000,    0.0006943100,    0.0006974300,    0.0006991700
38,    0.0005900800,    0.0006306900,    0.0006578300,    0.0006751200,    0.0006864400,    0.0006938600,    0.0006987700,    0.0007018800,    0.0007036200
39,    0.0005943700,    0.0006349800,    0.0006621200,    0.0006794000,    0.0006907200,    0.0006981400,    0.0007030400,    0.0007061500,    0.0007078900
40,    0.0005984700,    0.0006390900,    0.0006662300,    0.0006835100,    0.0006948200,    0.0007022300,    0.0007071300,    0.0007102400,    0.0007119700
