nan,2.000000,1.777778,1.555556,1.333333,1.111111,0.888889,0.666667,0.444444,0.222222
1,    0.0007970500,    0.0010678000,    0.0011461000,    0.0011908000,    0.0012204000,    0.0012401000,    0.0012534000,    0.0012620000,    0.0012669000
2,    0.0008241700,    0.0011099000,    0.0011922000,    0.0012385000,    0.0012694000,    0.0012899000,    0.0013038000,    0.0013128000,    0.0013178000
3,    0.0008231100,    0.0011110000,    0.0011932000,    0.0012393000,    0.0012702000,    0.0012908000,    0.0013047000,    0.0013136000,    0.0013187000
4,    0.0008222100,    0.0011109000,    0.0011935000,    0.0012393000,    0.0012703000,    0.0012908000,    0.0013047000,    0.0013137000,    0.0013187000
5,    0.0008217500,    0.0011108000,    0.0011936000,    0.0012394000,    0.0012703000,    0.0012908000,    0.0013047000,    0.0013137000,    0.0013187000
6,    0.0008215500,    0.0011105000,    0.0011937000,    0.0012395000,    0.0012703000,    0.0012909000,    0.0013048000,    0.0013137000,    0.0013188000
7,    0.0008259100,    0.0011110000,    0.0011938000,    0.0012396000,    0.0012704000,    0.0012909000,    0.0013048000,    0.0013137000,    0.0013188000
8,    0.0011816000,    0.0014211000,    0.0015229000,    0.0015804000,    0.0016164000,    0.0016393000,    0.0016543000,    0.0016637000,    0.0016689000
9,    0.0012593000,    0.0014921000,    0.0015980000,    0.0016587000,    0.0016963000,    0.0017201000,    0.0017355000,    0.0017451000,    0.0017504000
10,    0.0013932000,    0.0016131000,    0.0017250000,    0.0017907000,    0.0018316000,    0.0018572000,    0.0018736000,    0.0018837000,    0.0018893000
11,    0.0014516000,    0.0016662000,    0.0017799000,    0.0018475000,    0.0018898000,    0.0019164000,    0.0019334000,    0.0019440000,    0.0019497000
12,    0.0015068000,    0.0017160000,    0.0018308000,    0.0018999000,    0.0019435000,    0.0019710000,    0.0019886000,    0.0019996000,    0.0020055000
13,    0.0016074000,    0.0018077000,    0.0019233000,    0.0019944000,    0.0020399000,    0.0020690000,    0.0020878000,    0.0020995000,    0.0021060000
14,    0.0016542000,    0.0018505000,    0.0019660000,    0.0020377000,    0.0020838000,    0.0021135000,    0.0021328000,    0.0021449000,    0.0021515000
15,    0.0016992000,    0.0018916000,    0.0020068000,    0.0020787000,    0.0021253000,    0.0021555000,    0.0021752000,    0.0021875000,    0.0021944000
16,    0.0017423000,    0.0019311000,    0.0020458000,    0.0021179000,    0.0021648000,    0.0021953000,    0.0022153000,    0.0022279000,    0.0022349000
17,    0.0017836000,    0.0019691000,    0.0020834000,    0.0021554000,    0.0022025000,    0.0022332000,    0.0022534000,    0.0022662000,    0.0022733000
18,    0.0018234000,    0.0020058000,    0.0021194000,    0.0021914000,    0.0022385000,    0.0022694000,    0.0022897000,    0.0023026000,    0.0023098000
19,    0.0018615000,    0.0020411000,    0.0021542000,    0.0022260000,    0.0022731000,    0.0023040000,    0.0023244000,    0.0023374000,    0.0023446000
20,    0.0018982000,    0.0020752000,    0.0021878000,    0.0022593000,    0.0023063000,    0.0023372000,    0.0023577000,    0.0023707000,    0.0023780000
21,    0.0019334000,    0.0021082000,    0.0022201000,    0.0022914000,    0.0023383000,    0.0023692000,    0.0023896000,    0.0024027000,    0.0024099000
