0.000000, 0.112702, 0.000000, 29.985349, 42.099998, 1.802823
0.000000, 0.112702, 0.000000, 29.935001, 42.099998, 1.802823
0.000000, 0.112702, 0.000000, 29.884652, 42.099998, 1.802823
0.000000, 0.500000, 0.000000, 29.985349, 42.099998, 1.888889
0.000000, 0.500000, 0.000000, 29.935000, 42.099998, 1.888889
0.000000, 0.500000, 0.000000, 29.884652, 42.099998, 1.888889
0.000000, 0.887298, 0.000000, 29.985349, 42.099998, 1.974955
0.000000, 0.887298, 0.000000, 29.935000, 42.099998, 1.974955
0.000000, 0.887298, 0.000000, 29.884652, 42.099998, 1.974955
0.000000, 0.112702, 0.000000, 29.750129, 42.099998, 1.802823
0.000000, 0.112702, 0.000000, 29.802452, 42.099998, 1.802823
0.000000, 0.112702, 0.000000, 29.854775, 42.099998, 1.802823
0.000000, 0.500000, 0.000000, 29.750129, 42.099998, 1.888889
0.000000, 0.500000, 0.000000, 29.802452, 42.099998, 1.888889
0.000000, 0.500000, 0.000000, 29.854775, 42.099998, 1.888889
0.000000, 0.887298, 0.000000, 29.750129, 42.099998, 1.974955
0.000000, 0.887298, 0.000000, 29.802452, 42.099998, 1.974955
0.000000, 0.887298, 0.000000, 29.854775, 42.099998, 1.974955
0.000000, 0.112702, 0.000000, 29.719081, 42.099998, 1.802823
0.000000, 0.112702, 0.000000, 29.664707, 42.099998, 1.802823
0.000000, 0.112702, 0.000000, 29.610333, 42.099998, 1.802823
0.000000, 0.500000, 0.000000, 29.719081, 42.099998, 1.888889
0.000000, 0.500000, 0.000000, 29.664707, 42.099998, 1.888889
0.000000, 0.500000, 0.000000, 29.610333, 42.099998, 1.888889
0.000000, 0.887298, 0.000000, 29.719081, 42.099998, 1.974955
0.000000, 0.887298, 0.000000, 29.664707, 42.099998, 1.974955
0.000000, 0.887298, 0.000000, 29.610333, 42.099998, 1.974955
0.000000, 0.112702, 0.000000, 29.465057, 42.099998, 1.802823
0.000000, 0.112702, 0.000000, 29.521563, 42.099998, 1.802823
0.000000, 0.112702, 0.000000, 29.578068, 42.099998, 1.802823
0.000000, 0.500000, 0.000000, 29.465057, 42.099998, 1.888889
0.000000, 0.500000, 0.000000, 29.521563, 42.099998, 1.888889
0.000000, 0.500000, 0.000000, 29.578068, 42.099998, 1.888889
0.000000, 0.887298, 0.000000, 29.465057, 42.099998, 1.974955
0.000000, 0.887298, 0.000000, 29.521563, 42.099998, 1.974955
0.000000, 0.887298, 0.000000, 29.578068, 42.099998, 1.974955
0.000000, 0.112702, 0.000000, 29.314086, 42.099998, 1.802823
0.000000, 0.112702, 0.000000, 29.372807, 42.099998, 1.802823
0.000000, 0.112702, 0.000000, 29.431527, 42.099998, 1.802823
0.000000, 0.500000, 0.000000, 29.314086, 42.099998, 1.888889
0.000000, 0.500000, 0.000000, 29.372807, 42.099998, 1.888889
0.000000, 0.500000, 0.000000, 29.431527, 42.099998, 1.888889
0.000000, 0.887298, 0.000000, 29.314086, 42.099998, 1.974955
0.000000, 0.887298, 0.000000, 29.372807, 42.099998, 1.974955
0.000000, 0.887298, 0.000000, 29.431527, 42.099998, 1.974955
0.000000, 0.112702, 0.000000, 29.157196, 42.099998, 1.802823
0.000000, 0.112702, 0.000000, 29.218220, 42.099998, 1.802823
0.000000, 0.112702, 0.000000, 29.279242, 42.099998, 1.802823
0.000000, 0.500000, 0.000000, 29.157196, 42.099998, 1.888889
0.000000, 0.500000, 0.000000, 29.218220, 42.099998, 1.888889
0.000000, 0.500000, 0.000000, 29.279242, 42.099998, 1.888889
0.000000, 0.887298, 0.000000, 29.157196, 42.099998, 1.974955
0.000000, 0.887298, 0.000000, 29.218220, 42.099998, 1.974955
0.000000, 0.887298, 0.000000, 29.279242, 42.099998, 1.974955
0.000000, 0.112702, 0.000000, 29.120985, 42.099998, 1.802823
0.000000, 0.112702, 0.000000, 29.057570, 42.099998, 1.802823
0.000000, 0.112702, 0.000000, 28.994154, 42.099998, 1.802823
0.000000, 0.500000, 0.000000, 29.120985, 42.099998, 1.888889
0.000000, 0.500000, 0.000000, 29.057570, 42.099998, 1.888889
0.000000, 0.500000, 0.000000, 28.994154, 42.099998, 1.888889
0.000000, 0.887298, 0.000000, 29.120985, 42.099998, 1.974955
0.000000, 0.887298, 0.000000, 29.057570, 42.099998, 1.974955
0.000000, 0.887298, 0.000000, 28.994154, 42.099998, 1.974955
0.000000, 0.112702, 0.000000, 28.956524, 42.099998, 1.802823
