nan,2.000000,1.777778,1.555556,1.333333,1.111111,0.888889,0.666667,0.444444,0.222222
1,    0.0049816000,    0.0066735000,    0.0071633000,    0.0074425000,    0.0076273000,    0.0077507000,    0.0078341000,    0.0078878000,    0.0079180000
2,    0.0051511000,    0.0069369000,    0.0074513000,    0.0077409000,    0.0079336000,    0.0080622000,    0.0081490000,    0.0082049000,    0.0082364000
3,    0.0051444000,    0.0069436000,    0.0074577000,    0.0077456000,    0.0079388000,    0.0080674000,    0.0081543000,    0.0082103000,    0.0082418000
4,    0.0051388000,    0.0069433000,    0.0074591000,    0.0077459000,    0.0079391000,    0.0080677000,    0.0081546000,    0.0082106000,    0.0082421000
5,    0.0051359000,    0.0069425000,    0.0074601000,    0.0077464000,    0.0079393000,    0.0080678000,    0.0081547000,    0.0082107000,    0.0082422000
6,    0.0051347000,    0.0069408000,    0.0074608000,    0.0077469000,    0.0079395000,    0.0080679000,    0.0081548000,    0.0082108000,    0.0082423000
7,    0.0051620000,    0.0069435000,    0.0074614000,    0.0077475000,    0.0079398000,    0.0080681000,    0.0081549000,    0.0082109000,    0.0082424000
8,    0.0073850000,    0.0088821000,    0.0095184000,    0.0098774000,    0.0101020000,    0.0102460000,    0.0103390000,    0.0103980000,    0.0104310000
9,    0.0078709000,    0.0093257000,    0.0099877000,    0.0103670000,    0.0106020000,    0.0107510000,    0.0108470000,    0.0109070000,    0.0109400000
10,    0.0087078000,    0.0100820000,    0.0107810000,    0.0111920000,    0.0114470000,    0.0116070000,    0.0117100000,    0.0117730000,    0.0118080000
11,    0.0090723000,    0.0104140000,    0.0111240000,    0.0115470000,    0.0118110000,    0.0119780000,    0.0120840000,    0.0121500000,    0.0121860000
12,    0.0094175000,    0.0107250000,    0.0114420000,    0.0118740000,    0.0121470000,    0.0123190000,    0.0124290000,    0.0124970000,    0.0125350000
13,    0.0100460000,    0.0112980000,    0.0120210000,    0.0124650000,    0.0127500000,    0.0129310000,    0.0130490000,    0.0131220000,    0.0131620000
14,    0.0103390000,    0.0115660000,    0.0122880000,    0.0127350000,    0.0130240000,    0.0132090000,    0.0133300000,    0.0134050000,    0.0134470000
15,    0.0106200000,    0.0118220000,    0.0125420000,    0.0129920000,    0.0132830000,    0.0134720000,    0.0135950000,    0.0136720000,    0.0137150000
16,    0.0108890000,    0.0120690000,    0.0127860000,    0.0132370000,    0.0135300000,    0.0137210000,    0.0138460000,    0.0139240000,    0.0139680000
17,    0.0111480000,    0.0123070000,    0.0130210000,    0.0134710000,    0.0137650000,    0.0139580000,    0.0140840000,    0.0141640000,    0.0142080000
18,    0.0113960000,    0.0125360000,    0.0132470000,    0.0136960000,    0.0139910000,    0.0141840000,    0.0143110000,    0.0143920000,    0.0144360000
19,    0.0116350000,    0.0127570000,    0.0134640000,    0.0139120000,    0.0142070000,    0.0144000000,    0.0145280000,    0.0146090000,    0.0146540000
20,    0.0118640000,    0.0129700000,    0.0136740000,    0.0141200000,    0.0144140000,    0.0146080000,    0.0147350000,    0.0148170000,    0.0148620000
21,    0.0120840000,    0.0131760000,    0.0138760000,    0.0143210000,    0.0146140000,    0.0148070000,    0.0149350000,    0.0150170000,    0.0150620000
22,    0.0122950000,    0.0133750000,    0.0140710000,    0.0145150000,    0.0148070000,    0.0150000000,    0.0151270000,    0.0152090000,    0.0152540000
23,    0.0124980000,    0.0135660000,    0.0142600000,    0.0147030000,    0.0149940000,    0.0151850000,    0.0153130000,    0.0153940000,    0.0154390000
24,    0.0126930000,    0.0137520000,    0.0144430000,    0.0148840000,    0.0151740000,    0.0153650000,    0.0154920000,    0.0155730000,    0.0156180000
25,    0.0128810000,    0.0139310000,    0.0146200000,    0.0150590000,    0.0153480000,    0.0155380000,    0.0156650000,    0.0157450000,    0.0157900000
