nan,2.781500,2.682161,2.582822,2.483482,2.384143,2.284804,2.185465,2.086125,1.986786,1.887447,1.788107,1.688768,1.589429,1.490089,1.390750,1.291411,1.192071,1.092732,0.993393,0.894054,0.794714,0.695375,0.596036,0.496696,0.397357,0.298018,0.198679,0.099339,0.000000
1,    0.0758920000,    0.0744250000,    0.0748310000,    0.0748560000,    0.0748340000,    0.0747800000,    0.0747110000,    0.0746260000,    0.0745230000,    0.0744020000,    0.0742600000,    0.0740960000,    0.0739060000,    0.0736860000,    0.0734330000,    0.0731420000,    0.0728030000,    0.0724080000,    0.0719450000,    0.0713990000,    0.0707480000,    0.0699660000,    0.0690140000,    0.0678350000,    0.0663380000,    0.0643810000,    0.0616260000,    0.0574640000,    0.0421780000
2,    0.0792080000,    0.0776310000,    0.0780250000,    0.0780640000,    0.0780380000,    0.0779820000,    0.0779100000,    0.0778210000,    0.0777140000,    0.0775880000,    0.0774400000,    0.0772680000,    0.0770690000,    0.0768400000,    0.0765760000,    0.0762720000,    0.0759180000,    0.0755060000,    0.0750220000,    0.0744520000,    0.0737730000,    0.0729560000,    0.0719620000,    0.0707310000,    0.0691690000,    0.0671210000,    0.0642640000,    0.0598490000,    0.0437820000
3,    0.0793200000,    0.0777340000,    0.0781240000,    0.0781640000,    0.0781380000,    0.0780820000,    0.0780100000,    0.0779210000,    0.0778140000,    0.0776870000,    0.0775390000,    0.0773670000,    0.0771680000,    0.0769380000,    0.0766730000,    0.0763690000,    0.0760140000,    0.0756010000,    0.0751180000,    0.0745460000,    0.0738660000,    0.0730480000,    0.0720520000,    0.0708190000,    0.0692550000,    0.0672030000,    0.0643460000,    0.0599100000,    0.0438220000
4,    0.0793480000,    0.0777600000,    0.0781490000,    0.0781900000,    0.0781640000,    0.0781080000,    0.0780360000,    0.0779460000,    0.0778390000,    0.0777120000,    0.0775640000,    0.0773920000,    0.0771930000,    0.0769630000,    0.0766990000,    0.0763940000,    0.0760390000,    0.0756260000,    0.0751420000,    0.0745700000,    0.0738900000,    0.0730710000,    0.0720750000,    0.0708420000,    0.0692770000,    0.0672240000,    0.0643660000,    0.0599270000,    0.0438690000
5,    0.0793650000,    0.0777770000,    0.0781650000,    0.0782050000,    0.0781790000,    0.0781230000,    0.0780510000,    0.0779620000,    0.0778550000,    0.0777280000,    0.0775800000,    0.0774070000,    0.0772080000,    0.0769790000,    0.0767140000,    0.0764090000,    0.0760540000,    0.0756410000,    0.0751570000,    0.0745850000,    0.0739040000,    0.0730850000,    0.0720890000,    0.0708550000,    0.0692900000,    0.0672360000,    0.0643790000,    0.0599430000,    0.0439290000
6,    0.0793770000,    0.0777900000,    0.0781780000,    0.0782180000,    0.0781920000,    0.0781360000,    0.0780640000,    0.0779740000,    0.0778670000,    0.0777400000,    0.0775920000,    0.0774200000,    0.0772210000,    0.0769910000,    0.0767260000,    0.0764210000,    0.0760660000,    0.0756530000,    0.0751680000,    0.0745960000,    0.0739150000,    0.0730970000,    0.0721000000,    0.0708660000,    0.0693000000,    0.0672460000,    0.0643890000,    0.0599610000,    0.0439950000
7,    0.0776220000,    0.0778180000,    0.0781860000,    0.0782340000,    0.0782070000,    0.0781520000,    0.0780810000,    0.0779930000,    0.0778870000,    0.0777620000,    0.0776160000,    0.0774460000,    0.0772490000,    0.0770220000,    0.0767580000,    0.0764530000,    0.0760980000,    0.0756850000,    0.0752010000,    0.0746280000,    0.0739470000,    0.0731280000,    0.0721310000,    0.0708960000,    0.0693300000,    0.0672750000,    0.0644140000,    0.0600060000,    0.0441380000
8,    0.0772860000,    0.0778360000,    0.0782170000,    0.0782550000,    0.0782300000,    0.0781760000,    0.0781050000,    0.0780170000,    0.0779110000,    0.0777860000,    0.0776400000,    0.0774690000,    0.0772730000,    0.0770450000,    0.0767810000,    0.0764770000,    0.0761220000,    0.0757090000,    0.0752240000,    0.0746520000,    0.0739700000,    0.0731510000,    0.0721530000,    0.0709180000,    0.0693500000,    0.0672950000,    0.0644310000,    0.0600630000,    0.0443130000
9,    0.0773830000,    0.0778700000,    0.0782280000,    0.0782690000,    0.0782450000,    0.0781900000,    0.0781200000,    0.0780310000,    0.0779250000,    0.0778000000,    0.0776530000,    0.0774810000,    0.0772830000,    0.0770540000,    0.0767900000,    0.0764850000,    0.0761300000,    0.0757170000,    0.0752320000,    0.0746600000,    0.0739780000,    0.0731600000,    0.0721620000,    0.0709270000,    0.0693600000,    0.0673040000,    0.0644420000,    0.0601050000,    0.0444200000
10,    0.0781410000,    0.0779500000,    0.0782270000,    0.0782680000,    0.0782440000,    0.0781910000,    0.0781220000,    0.0780350000,    0.0779320000,    0.0778100000,    0.0776660000,    0.0774990000,    0.0773060000,    0.0770810000,    0.0768200000,    0.0765170000,    0.0761620000,    0.0757490000,    0.0752640000,    0.0746900000,    0.0740080000,    0.0731870000,    0.0721880000,    0.0709510000,    0.0693820000,    0.0673230000,    0.0644640000,    0.0601510000,    0.0444850000
