nan,2.781500,2.682161,2.582822,2.483482,2.384143,2.284804,2.185465,2.086125,1.986786,1.887447,1.788107,1.688768,1.589429,1.490089,1.390750,1.291411,1.192071,1.092732,0.993393,0.894054,0.794714,0.695375,0.596036,0.496696,0.397357,0.298018,0.198679,0.099339,0.000000
1,    0.0340550000,    0.0333950000,    0.0335770000,    0.0335880000,    0.0335780000,    0.0335540000,    0.0335230000,    0.0334850000,    0.0334390000,    0.0333840000,    0.0333200000,    0.0332460000,    0.0331610000,    0.0330620000,    0.0329490000,    0.0328180000,    0.0326650000,    0.0324880000,    0.0322800000,    0.0320350000,    0.0317430000,    0.0313920000,    0.0309640000,    0.0304350000,    0.0297630000,    0.0288850000,    0.0276480000,    0.0257800000,    0.0189300000
2,    0.0355230000,    0.0348130000,    0.0349900000,    0.0350080000,    0.0349960000,    0.0349710000,    0.0349390000,    0.0348990000,    0.0348510000,    0.0347940000,    0.0347270000,    0.0346500000,    0.0345610000,    0.0344580000,    0.0343400000,    0.0342030000,    0.0340440000,    0.0338590000,    0.0336420000,    0.0333860000,    0.0330820000,    0.0327150000,    0.0322690000,    0.0317170000,    0.0310160000,    0.0300980000,    0.0288170000,    0.0268370000,    0.0196410000
3,    0.0355690000,    0.0348550000,    0.0350300000,    0.0350480000,    0.0350360000,    0.0350110000,    0.0349790000,    0.0349390000,    0.0348910000,    0.0348340000,    0.0347670000,    0.0346900000,    0.0346010000,    0.0344980000,    0.0343790000,    0.0342420000,    0.0340830000,    0.0338980000,    0.0336810000,    0.0334250000,    0.0331190000,    0.0327530000,    0.0323060000,    0.0317530000,    0.0310510000,    0.0301310000,    0.0288500000,    0.0268610000,    0.0196570000
4,    0.0355790000,    0.0348650000,    0.0350390000,    0.0350570000,    0.0350460000,    0.0350210000,    0.0349880000,    0.0349480000,    0.0349000000,    0.0348430000,    0.0347770000,    0.0346990000,    0.0346100000,    0.0345070000,    0.0343880000,    0.0342510000,    0.0340920000,    0.0339070000,    0.0336900000,    0.0334330000,    0.0331280000,    0.0327610000,    0.0323140000,    0.0317610000,    0.0310590000,    0.0301390000,    0.0288580000,    0.0268670000,    0.0196780000
5,    0.0355850000,    0.0348710000,    0.0350450000,    0.0350630000,    0.0350510000,    0.0350260000,    0.0349940000,    0.0349540000,    0.0349060000,    0.0348490000,    0.0347820000,    0.0347050000,    0.0346150000,    0.0345120000,    0.0343930000,    0.0342570000,    0.0340970000,    0.0339120000,    0.0336950000,    0.0334380000,    0.0331330000,    0.0327660000,    0.0323190000,    0.0317660000,    0.0310640000,    0.0301430000,    0.0288620000,    0.0268740000,    0.0197040000
6,    0.0355900000,    0.0348760000,    0.0350500000,    0.0350680000,    0.0350560000,    0.0350310000,    0.0349980000,    0.0349580000,    0.0349100000,    0.0348530000,    0.0347870000,    0.0347090000,    0.0346200000,    0.0345170000,    0.0343980000,    0.0342610000,    0.0341020000,    0.0339170000,    0.0336990000,    0.0334430000,    0.0331370000,    0.0327700000,    0.0323230000,    0.0317700000,    0.0310680000,    0.0301470000,    0.0288660000,    0.0268810000,    0.0197330000
7,    0.0348000000,    0.0348860000,    0.0350510000,    0.0350720000,    0.0350600000,    0.0350360000,    0.0350040000,    0.0349640000,    0.0349170000,    0.0348600000,    0.0347950000,    0.0347180000,    0.0346300000,    0.0345280000,    0.0344100000,    0.0342730000,    0.0341140000,    0.0339280000,    0.0337110000,    0.0334540000,    0.0331490000,    0.0327820000,    0.0323350000,    0.0317810000,    0.0310790000,    0.0301580000,    0.0288750000,    0.0269000000,    0.0197960000
8,    0.0346470000,    0.0348930000,    0.0350630000,    0.0350800000,    0.0350690000,    0.0350440000,    0.0350130000,    0.0349730000,    0.0349260000,    0.0348690000,    0.0348040000,    0.0347270000,    0.0346390000,    0.0345370000,    0.0344180000,    0.0342820000,    0.0341230000,    0.0339380000,    0.0337200000,    0.0334630000,    0.0331580000,    0.0327900000,    0.0323430000,    0.0317890000,    0.0310860000,    0.0301650000,    0.0288820000,    0.0269240000,    0.0198740000
9,    0.0346900000,    0.0349070000,    0.0350670000,    0.0350850000,    0.0350750000,    0.0350500000,    0.0350180000,    0.0349790000,    0.0349310000,    0.0348750000,    0.0348090000,    0.0347320000,    0.0346430000,    0.0345400000,    0.0344210000,    0.0342850000,    0.0341250000,    0.0339400000,    0.0337230000,    0.0334660000,    0.0331610000,    0.0327930000,    0.0323460000,    0.0317930000,    0.0310900000,    0.0301690000,    0.0288860000,    0.0269420000,    0.0199210000
