nan,2.781500,2.682161,2.582822,2.483482,2.384143,2.284804,2.185465,2.086125,1.986786,1.887447,1.788107,1.688768,1.589429,1.490089,1.390750,1.291411,1.192071,1.092732,0.993393,0.894054,0.794714,0.695375,0.596036,0.496696,0.397357,0.298018,0.198679,0.099339,0.000000
1,    0.0008458100,    0.0008293200,    0.0008338600,    0.0008341400,    0.0008338900,    0.0008332900,    0.0008325200,    0.0008315600,    0.0008304100,    0.0008290500,    0.0008274600,    0.0008256200,    0.0008234900,    0.0008210400,    0.0008182000,    0.0008149500,    0.0008111500,    0.0008067400,    0.0008015700,    0.0007954700,    0.0007882000,    0.0007794700,    0.0007688300,    0.0007556800,    0.0007389600,    0.0007171300,    0.0006863900,    0.0006399900,    0.0004702000
2,    0.0008809200,    0.0008632200,    0.0008676100,    0.0008680400,    0.0008677500,    0.0008671300,    0.0008663300,    0.0008653300,    0.0008641300,    0.0008627200,    0.0008610700,    0.0008591500,    0.0008569400,    0.0008543800,    0.0008514300,    0.0008480400,    0.0008440900,    0.0008395000,    0.0008341200,    0.0008277600,    0.0008202000,    0.0008111100,    0.0008000400,    0.0007863400,    0.0007689600,    0.0007461800,    0.0007144000,    0.0006653000,    0.0004872800
3,    0.0008817400,    0.0008639500,    0.0008682800,    0.0008687300,    0.0008684400,    0.0008678200,    0.0008670200,    0.0008660200,    0.0008648200,    0.0008634100,    0.0008617600,    0.0008598400,    0.0008576200,    0.0008550600,    0.0008521100,    0.0008487200,    0.0008447700,    0.0008401700,    0.0008347800,    0.0008284200,    0.0008208500,    0.0008117500,    0.0008006800,    0.0007869600,    0.0007695700,    0.0007467600,    0.0007149900,    0.0006657000,    0.0004875500
4,    0.0008818400,    0.0008640300,    0.0008683500,    0.0008688100,    0.0008685200,    0.0008679000,    0.0008670900,    0.0008660900,    0.0008649000,    0.0008634800,    0.0008618300,    0.0008599100,    0.0008576900,    0.0008551300,    0.0008521800,    0.0008487900,    0.0008448400,    0.0008402400,    0.0008348500,    0.0008284900,    0.0008209200,    0.0008118200,    0.0008007400,    0.0007870200,    0.0007696300,    0.0007468100,    0.0007150600,    0.0006657500,    0.0004879800
5,    0.0008818800,    0.0008640800,    0.0008683900,    0.0008688400,    0.0008685500,    0.0008679300,    0.0008671300,    0.0008661300,    0.0008649300,    0.0008635200,    0.0008618600,    0.0008599400,    0.0008577300,    0.0008551700,    0.0008522200,    0.0008488200,    0.0008448700,    0.0008402700,    0.0008348900,    0.0008285300,    0.0008209500,    0.0008118500,    0.0008007700,    0.0007870600,    0.0007696600,    0.0007468400,    0.0007151000,    0.0006658300,    0.0004885900
6,    0.0008819200,    0.0008641300,    0.0008684400,    0.0008688900,    0.0008685900,    0.0008679700,    0.0008671700,    0.0008661700,    0.0008649700,    0.0008635600,    0.0008619000,    0.0008599800,    0.0008577700,    0.0008552100,    0.0008522600,    0.0008488600,    0.0008449100,    0.0008403100,    0.0008349200,    0.0008285600,    0.0008209900,    0.0008118900,    0.0008008100,    0.0007870900,    0.0007697000,    0.0007468700,    0.0007151400,    0.0006659600,    0.0004892700
7,    0.0008621700,    0.0008642600,    0.0008683400,    0.0008688700,    0.0008685600,    0.0008679500,    0.0008671500,    0.0008661600,    0.0008649800,    0.0008635800,    0.0008619500,    0.0008600500,    0.0008578600,    0.0008553200,    0.0008523900,    0.0008489900,    0.0008450400,    0.0008404500,    0.0008350600,    0.0008287000,    0.0008211300,    0.0008120300,    0.0008009400,    0.0007872300,    0.0007698300,    0.0007470000,    0.0007152400,    0.0006663100,    0.0004907600
8,    0.0008582900,    0.0008643100,    0.0008685300,    0.0008689400,    0.0008686600,    0.0008680500,    0.0008672500,    0.0008662700,    0.0008650800,    0.0008636900,    0.0008620500,    0.0008601500,    0.0008579600,    0.0008554200,    0.0008524800,    0.0008491000,    0.0008451500,    0.0008405600,    0.0008351700,    0.0008288100,    0.0008212300,    0.0008121300,    0.0008010400,    0.0007873200,    0.0007699200,    0.0007471000,    0.0007153100,    0.0006668400,    0.0004926300
9,    0.0008592900,    0.0008645900,    0.0008685600,    0.0008690100,    0.0008687300,    0.0008681300,    0.0008673300,    0.0008663500,    0.0008651600,    0.0008637600,    0.0008621200,    0.0008602100,    0.0008580000,    0.0008554500,    0.0008525000,    0.0008491100,    0.0008451600,    0.0008405700,    0.0008351800,    0.0008288200,    0.0008212500,    0.0008121500,    0.0008010800,    0.0007873600,    0.0007699600,    0.0007471400,    0.0007153700,    0.0006672600,    0.0004937800
