nan,2.781500,2.682161,2.582822,2.483482,2.384143,2.284804,2.185465,2.086125,1.986786,1.887447,1.788107,1.688768,1.589429,1.490089,1.390750,1.291411,1.192071,1.092732,0.993393,0.894054,0.794714,0.695375,0.596036,0.496696,0.397357,0.298018,0.198679,0.099339,0.000000
1,    0.0033467000,    0.0032815000,    0.0032995000,    0.0033006000,    0.0032996000,    0.0032972000,    0.0032942000,    0.0032904000,    0.0032859000,    0.0032805000,    0.0032742000,    0.0032669000,    0.0032585000,    0.0032488000,    0.0032376000,    0.0032247000,    0.0032097000,    0.0031923000,    0.0031718000,    0.0031477000,    0.0031189000,    0.0030844000,    0.0030423000,    0.0029902000,    0.0029241000,    0.0028378000,    0.0027162000,    0.0025326000,    0.0018605000
2,    0.0034867000,    0.0034167000,    0.0034341000,    0.0034358000,    0.0034347000,    0.0034322000,    0.0034290000,    0.0034251000,    0.0034203000,    0.0034148000,    0.0034082000,    0.0034006000,    0.0033919000,    0.0033818000,    0.0033701000,    0.0033567000,    0.0033411000,    0.0033229000,    0.0033016000,    0.0032764000,    0.0032465000,    0.0032105000,    0.0031667000,    0.0031125000,    0.0030437000,    0.0029535000,    0.0028278000,    0.0026334000,    0.0019285000
3,    0.0034902000,    0.0034198000,    0.0034370000,    0.0034388000,    0.0034376000,    0.0034352000,    0.0034320000,    0.0034281000,    0.0034233000,    0.0034177000,    0.0034112000,    0.0034036000,    0.0033948000,    0.0033847000,    0.0033730000,    0.0033596000,    0.0033440000,    0.0033258000,    0.0033044000,    0.0032793000,    0.0032493000,    0.0032133000,    0.0031695000,    0.0031152000,    0.0030463000,    0.0029560000,    0.0028303000,    0.0026352000,    0.0019297000
4,    0.0034907000,    0.0034203000,    0.0034374000,    0.0034392000,    0.0034381000,    0.0034356000,    0.0034324000,    0.0034285000,    0.0034237000,    0.0034181000,    0.0034116000,    0.0034040000,    0.0033952000,    0.0033851000,    0.0033734000,    0.0033600000,    0.0033444000,    0.0033262000,    0.0033048000,    0.0032797000,    0.0032497000,    0.0032137000,    0.0031698000,    0.0031155000,    0.0030467000,    0.0029564000,    0.0028307000,    0.0026354000,    0.0019315000
5,    0.0034910000,    0.0034206000,    0.0034376000,    0.0034394000,    0.0034383000,    0.0034358000,    0.0034326000,    0.0034287000,    0.0034240000,    0.0034184000,    0.0034118000,    0.0034042000,    0.0033954000,    0.0033853000,    0.0033736000,    0.0033602000,    0.0033446000,    0.0033264000,    0.0033050000,    0.0032799000,    0.0032499000,    0.0032139000,    0.0031700000,    0.0031157000,    0.0030469000,    0.0029565000,    0.0028309000,    0.0026358000,    0.0019339000
6,    0.0034912000,    0.0034208000,    0.0034379000,    0.0034397000,    0.0034385000,    0.0034360000,    0.0034329000,    0.0034289000,    0.0034242000,    0.0034186000,    0.0034120000,    0.0034044000,    0.0033957000,    0.0033855000,    0.0033738000,    0.0033604000,    0.0033448000,    0.0033266000,    0.0033053000,    0.0032801000,    0.0032501000,    0.0032141000,    0.0031702000,    0.0031159000,    0.0030471000,    0.0029567000,    0.0028311000,    0.0026364000,    0.0019366000
7,    0.0034131000,    0.0034214000,    0.0034376000,    0.0034397000,    0.0034385000,    0.0034361000,    0.0034329000,    0.0034290000,    0.0034243000,    0.0034188000,    0.0034123000,    0.0034048000,    0.0033961000,    0.0033861000,    0.0033745000,    0.0033610000,    0.0033454000,    0.0033272000,    0.0033059000,    0.0032807000,    0.0032508000,    0.0032147000,    0.0031709000,    0.0031166000,    0.0030477000,    0.0029573000,    0.0028316000,    0.0026379000,    0.0019426000
8,    0.0033979000,    0.0034217000,    0.0034384000,    0.0034401000,    0.0034390000,    0.0034365000,    0.0034334000,    0.0034295000,    0.0034248000,    0.0034193000,    0.0034128000,    0.0034053000,    0.0033966000,    0.0033866000,    0.0033750000,    0.0033616000,    0.0033460000,    0.0033278000,    0.0033064000,    0.0032812000,    0.0032513000,    0.0032152000,    0.0031713000,    0.0031170000,    0.0030481000,    0.0029578000,    0.0028319000,    0.0026400000,    0.0019500000
9,    0.0034018000,    0.0034229000,    0.0034386000,    0.0034404000,    0.0034393000,    0.0034369000,    0.0034338000,    0.0034299000,    0.0034252000,    0.0034196000,    0.0034131000,    0.0034056000,    0.0033968000,    0.0033867000,    0.0033751000,    0.0033616000,    0.0033460000,    0.0033278000,    0.0033065000,    0.0032813000,    0.0032514000,    0.0032154000,    0.0031715000,    0.0031172000,    0.0030483000,    0.0029580000,    0.0028322000,    0.0026417000,    0.0019546000
10,    0.0034349000,    0.0034262000,    0.0034383000,    0.0034401000,    0.0034391000,    0.0034367000,    0.0034336000,    0.0034298000,    0.0034252000,    0.0034198000,    0.0034135000,    0.0034061000,    0.0033976000,    0.0033877000,    0.0033762000,    0.0033629000,    0.0033473000,    0.0033291000,    0.0033077000,    0.0032825000,    0.0032525000,    0.0032164000,    0.0031725000,    0.0031181000,    0.0030491000,    0.0029586000,    0.0028330000,    0.0026436000,    0.0019573000
11,    0.0036210000,    0.0034221000,    0.0034378000,    0.0034401000,    0.0034389000,    0.0034365000,    0.0034334000,    0.0034295000,    0.0034248000,    0.0034193000,    0.0034129000,    0.0034055000,    0.0033969000,    0.0033869000,    0.0033753000,    0.0033619000,    0.0033464000,    0.0033282000,    0.0033068000,    0.0032817000,    0.0032517000,    0.0032157000,    0.0031718000,    0.0031175000,    0.0030486000,    0.0029582000,    0.0028327000,    0.0026453000,    0.0019567000
12,    0.0036466000,    0.0034220000,    0.0034381000,    0.0034400000,    0.0034389000,    0.0034365000,    0.0034334000,    0.0034295000,    0.0034249000,    0.0034194000,    0.0034130000,    0.0034056000,    0.0033970000,    0.0033871000,    0.0033756000,    0.0033622000,    0.0033467000,    0.0033285000,    0.0033072000,    0.0032820000,    0.0032520000,    0.0032160000,    0.0031721000,    0.0031178000,    0.0030490000,    0.0029585000,    0.0028333000,    0.0026453000,    0.0019509000
13,    0.0036636000,    0.0034219000,    0.0034382000,    0.0034400000,    0.0034389000,    0.0034365000,    0.0034334000,    0.0034295000,    0.0034249000,    0.0034194000,    0.0034131000,    0.0034057000,    0.0033971000,    0.0033871000,    0.0033756000,    0.0033623000,    0.0033467000,    0.0033285000,    0.0033072000,    0.0032820000,    0.0032520000,    0.0032160000,    0.0031721000,    0.0031178000,    0.0030490000,    0.0029585000,    0.0028336000,    0.0026442000,    0.0019460000
14,    0.0036752000,    0.0034219000,    0.0034382000,    0.0034400000,    0.0034389000,    0.0034365000,    0.0034334000,    0.0034295000,    0.0034249000,    0.0034195000,    0.0034131000,    0.0034057000,    0.0033971000,    0.0033872000,    0.0033757000,    0.0033623000,    0.0033467000,    0.0033285000,    0.0033072000,    0.0032820000,    0.0032521000,    0.0032160000,    0.0031722000,    0.0031178000,    0.0030490000,    0.0029586000,    0.0028339000,    0.0026433000,    0.0019432000
